dt=0.010000 dtacc=0.020000 dtmag=0.100000 racc=0.100000 rmag=0.500000 qbg=0.000100
q0 q1 q2 q3 gbx gby gbz roll pitch yaw
0.038981 0.102698 0.125185 0.001913 0.007910 0.000084
0.038346 0.104191 0.126119 0.001913 0.007910 0.000084
0.037583 0.105212 0.126896 0.001930 0.007973 0.000086
0.037164 0.106233 0.127424 0.001930 0.007973 0.000086
0.036614 0.106902 0.127951 0.001947 0.008020 0.000086
0.036035 0.108066 0.128623 0.001947 0.008020 0.000086
0.035597 0.108411 0.129413 0.001969 0.008073 0.000086
0.035327 0.109152 0.130205 0.001969 0.008073 0.000086
0.034955 0.109348 0.130771 0.001987 0.008139 0.000086
0.034718 0.110041 0.131337 0.001987 0.008139 0.000086
0.034555 0.110069 0.132171 0.002005 0.008188 0.000086
0.034526 0.110470 0.133005 0.002005 0.008188 0.000086
0.034365 0.110502 0.133675 0.002023 0.008237 0.000089
0.034234 0.110878 0.134224 0.002023 0.008237 0.000089
0.034008 0.110856 0.134772 0.002035 0.008290 0.000089
0.033919 0.110796 0.135512 0.002035 0.008290 0.000089
0.033715 0.110213 0.136251 0.002050 0.008360 0.000089
0.033619 0.110475 0.136737 0.002050 0.008360 0.000089
0.033250 0.109950 0.137373 0.002060 0.008442 0.000089
0.032938 0.109891 0.137998 0.002060 0.008442 0.000089
0.032592 0.109409 0.138622 0.002065 0.008498 0.000089
0.032327 0.108802 0.138774 0.002065 0.008498 0.000089
0.031989 0.107741 0.138745 0.002074 0.008558 0.000093
0.031540 0.107294 0.139319 0.002074 0.008558 0.000093
0.031043 0.106377 0.139893 0.002081 0.008621 0.000093
0.030803 0.104876 0.140131 0.002081 0.008621 0.000093
0.030573 0.103108 0.140369 0.002079 0.008656 0.000093
0.030333 0.101607 0.140607 0.002079 0.008656 0.000093
0.029616 0.098987 0.141313 0.002089 0.008692 0.000093
0.028972 0.096643 0.142018 0.002089 0.008692 0.000093
0.028262 0.094050 0.142724 0.002098 0.008726 0.000093
0.027673 0.090371 0.143203 0.002098 0.008726 0.000093
0.027069 0.086598 0.143489 0.002100 0.008738 0.000096
0.026480 0.082790 0.144047 0.002100 0.008738 0.000096
0.026048 0.078011 0.144315 0.002102 0.008749 0.000096
0.025387 0.073051 0.144634 0.002102 0.008749 0.000096
0.024736 0.068021 0.144954 0.002100 0.008758 0.000096
0.024387 0.062222 0.145341 0.002100 0.008758 0.000096
0.024106 0.056387 0.145729 0.002091 0.008763 0.000096
0.023739 0.050694 0.145952 0.002091 0.008763 0.000096
0.023266 0.045018 0.146562 0.002086 0.008790 0.000096
0.022754 0.039544 0.147172 0.002086 0.008790 0.000096
0.022444 0.033490 0.147574 0.002081 0.008792 0.000100
0.022085 0.027585 0.147945 0.002081 0.008792 0.000100
0.021788 0.021681 0.148406 0.002076 0.008801 0.000100
0.021453 0.015846 0.148867 0.002076 0.008801 0.000100
0.021375 0.010472 0.149262 0.002058 0.008802 0.000100
0.021159 0.005107 0.149656 0.002058 0.008802 0.000100
0.020834 -0.000004 0.149852 0.002046 0.008798 0.000099
0.020420 -0.005149 0.150049 0.002046 0.008798 0.000099
0.020099 -0.010206 0.150245 0.002033 0.008786 0.000099
0.019802 -0.014323 0.150442 0.002033 0.008786 0.000099
0.019458 -0.018350 0.150327 0.002033 0.008775 0.000103
0.019115 -0.022457 0.150405 0.002033 0.008775 0.000103
0.018851 -0.025516 0.150769 0.002032 0.008767 0.000103
0.018577 -0.028634 0.151134 0.002032 0.008767 0.000103
0.018316 -0.031661 0.151498 0.002030 0.008755 0.000103
0.017615 -0.034091 0.151847 0.002030 0.008755 0.000103
0.016972 -0.036359 0.152196 0.002023 0.008734 0.000103
0.016272 -0.038790 0.152545 0.002023 0.008734 0.000103
0.015818 -0.040582 0.152694 0.002006 0.008692 0.000103
0.015239 -0.042690 0.152842 0.002006 0.008692 0.000103
0.014792 -0.044456 0.152708 0.001989 0.008646 0.000108
0.014051 -0.046435 0.153118 0.001989 0.008646 0.000108
0.013514 -0.048135 0.153530 0.001962 0.008609 0.000108
0.012703 -0.050027 0.153758 0.001962 0.008609 0.000108
0.011976 -0.051531 0.153986 0.001950 0.008557 0.000108
0.011068 -0.053303 0.154375 0.001950 0.008557 0.000108
0.010254 -0.054440 0.154751 0.001932 0.008507 0.000108
0.009302 -0.055957 0.155127 0.001932 0.008507 0.000108
0.008498 -0.057079 0.155503 0.001912 0.008454 0.000108
0.007502 -0.057893 0.155586 0.001912 0.008454 0.000108
0.006690 -0.058339 0.155486 0.001888 0.008406 0.000111
0.005694 -0.059153 0.155568 0.001888 0.008406 0.000111
0.004892 -0.059598 0.155651 0.001862 0.008357 0.000111
0.004076 -0.060674 0.155738 0.001862 0.008357 0.000111
0.003418 -0.061262 0.155825 0.001841 0.008291 0.000111
0.002657 -0.061479 0.155949 0.001841 0.008291 0.000111
0.002026 -0.061177 0.155820 0.001824 0.008224 0.000111
0.001269 -0.061382 0.155691 0.001824 0.008224 0.000111
0.000344 -0.060745 0.155946 0.001804 0.008202 0.000111
-0.000733 -0.060274 0.156199 0.001804 0.008202 0.000111
-0.001647 -0.059636 0.156265 0.001782 0.008180 0.000114
-0.002196 -0.058908 0.156177 0.001782 0.008180 0.000114
-0.002670 -0.057953 0.156090 0.001772 0.008150 0.000114
-0.002988 -0.056786 0.156256 0.001772 0.008150 0.000114
-0.003154 -0.055188 0.156423 0.001752 0.008092 0.000114
-0.003805 -0.053635 0.156335 0.001752 0.008092 0.000114
-0.004321 -0.051822 0.156248 0.001734 0.008058 0.000114
-0.004901 -0.050046 0.156346 0.001734 0.008058 0.000114
-0.005070 -0.048025 0.156495 0.001714 0.008029 0.000114
-0.005392 -0.046220 0.156642 0.001714 0.008029 0.000114
-0.005445 -0.044162 0.156399 0.001688 0.007976 0.000118
-0.005689 -0.042504 0.156356 0.001688 0.007976 0.000118
-0.005741 -0.040471 0.156315 0.001663 0.007926 0.000118
-0.006272 -0.038256 0.156502 0.001663 0.007926 0.000118
-0.006625 -0.035709 0.156691 0.001639 0.007882 0.000118
-0.007156 -0.033494 0.156879 0.001639 0.007882 0.000118
-0.007504 -0.030972 0.157068 0.001615 0.007841 0.000118
-0.007714 -0.029383 0.157063 0.001615 0.007841 0.000118
-0.007740 -0.027498 0.157059 0.001590 0.007801 0.000118
-0.007774 -0.026380 0.157073 0.001590 0.007801 0.000118
-0.007609 -0.024945 0.156887 0.001564 0.007759 0.000121
-0.007733 -0.023531 0.156785 0.001564 0.007759 0.000121
-0.007649 -0.021999 0.156594 0.001531 0.007723 0.000121
-0.007810 -0.020741 0.156402 0.001531 0.007723 0.000121
-0.008147 -0.019378 0.156578 0.001504 0.007683 0.000121
-0.008691 -0.018314 0.156753 0.001504 0.007683 0.000121
-0.008721 -0.017302 0.156689 0.001481 0.007651 0.000121
-0.008921 -0.016526 0.156624 0.001481 0.007651 0.000121
-0.008755 -0.015615 0.156506 0.001454 0.007620 0.000121
-0.008792 -0.014937 0.156387 0.001454 0.007620 0.000121
-0.008578 -0.014143 0.156322 0.001423 0.007584 0.000125
-0.008629 -0.013781 0.156098 0.001423 0.007584 0.000125
-0.008473 -0.013180 0.155875 0.001396 0.007552 0.000125
-0.008663 -0.012651 0.155656 0.001396 0.007552 0.000125
-0.008609 -0.011859 0.155438 0.001363 0.007517 0.000125
-0.008851 -0.011838 0.155357 0.001363 0.007517 0.000125
-0.008940 -0.011444 0.155207 0.001331 0.007487 0.000125
-0.009269 -0.011280 0.155055 0.001331 0.007487 0.000125
-0.009356 -0.010888 0.154904 0.001299 0.007457 0.000125
-0.009258 -0.011988 0.154832 0.001299 0.007457 0.000125
-0.008965 -0.012787 0.154596 0.001273 0.007416 0.000127
-0.008867 -0.013887 0.154523 0.001273 0.007416 0.000127
-0.008576 -0.014682 0.154452 0.001247 0.007376 0.000127
-0.008793 -0.015918 0.154566 0.001247 0.007376 0.000127
-0.008764 -0.016860 0.154682 0.001215 0.007337 0.000127
-0.008970 -0.018712 0.154751 0.001215 0.007337 0.000127
-0.008943 -0.020157 0.154821 0.001184 0.007283 0.000127
-0.008977 -0.022077 0.154849 0.001184 0.007283 0.000127
-0.008802 -0.023666 0.154878 0.001156 0.007239 0.000127
-0.008910 -0.026376 0.154993 0.001156 0.007239 0.000127
-0.008795 -0.028726 0.154926 0.001127 0.007191 0.000131
-0.008926 -0.031882 0.154997 0.001127 0.007191 0.000131
-0.008772 -0.034615 0.155047 0.001093 0.007140 0.000131
-0.008866 -0.037735 0.155096 0.001093 0.007140 0.000131
-0.008519 -0.040607 0.155010 0.001059 0.007088 0.000131
-0.008432 -0.043868 0.154922 0.001059 0.007088 0.000131
-0.007910 -0.047129 0.154742 0.001028 0.007043 0.000131
-0.007819 -0.050413 0.154614 0.001028 0.007043 0.000131
-0.007465 -0.053312 0.154488 0.000993 0.006992 0.000131
-0.007582 -0.056268 0.154466 0.000993 0.006992 0.000131
-0.007362 -0.058764 0.154315 0.000960 0.006929 0.000134
-0.007390 -0.061727 0.154344 0.000960 0.006929 0.000134
-0.007172 -0.064199 0.154374 0.000927 0.006864 0.000134
-0.007199 -0.067161 0.154403 0.000927 0.006864 0.000134
-0.006943 -0.069360 0.154299 0.000895 0.006806 0.000134
-0.006931 -0.071994 0.154194 0.000895 0.006806 0.000134
-0.006675 -0.074167 0.154091 0.000862 0.006745 0.000134
-0.006753 -0.076907 0.153808 0.000862 0.006745 0.000134
-0.006572 -0.079206 0.153527 0.000828 0.006686 0.000134
-0.006858 -0.081084 0.153470 0.000828 0.006686 0.000134
-0.007032 -0.082357 0.153032 0.000791 0.006623 0.000137
-0.007918 -0.083883 0.152982 0.000791 0.006623 0.000137
-0.008581 -0.084948 0.152932 0.000761 0.006561 0.000137
-0.009177 -0.086149 0.153111 0.000761 0.006561 0.000137
-0.009042 -0.087315 0.152919 0.000725 0.006502 0.000137
-0.009179 -0.088927 0.152726 0.000725 0.006502 0.000137
-0.009343 -0.089494 0.152766 0.000694 0.006438 0.000137
-0.009813 -0.089833 0.152926 0.000694 0.006438 0.000137
-0.010030 -0.089734 0.153087 0.000660 0.006380 0.000137
-0.010820 -0.090095 0.153000 0.000660 0.006380 0.000137
-0.011340 -0.090002 0.152738 0.000624 0.006320 0.000140
-0.012373 -0.089751 0.152841 0.000624 0.006320 0.000140
-0.013143 -0.089028 0.152945 0.000589 0.006257 0.000140
-0.013880 -0.089112 0.152847 0.000589 0.006257 0.000140
-0.014374 -0.088694 0.152749 0.000557 0.006191 0.000140
-0.015518 -0.088494 0.152947 0.000557 0.006191 0.000140
-0.016336 -0.087788 0.153147 0.000513 0.006123 0.000140
-0.017693 -0.087124 0.153386 0.000513 0.006123 0.000140
-0.019253 -0.085810 0.153284 0.000464 0.006056 0.000140
-0.021553 -0.085293 0.153212 0.000464 0.006056 0.000140
-0.023507 -0.084202 0.152975 0.000418 0.005980 0.000143
-0.025444 -0.083846 0.152913 0.000418 0.005980 0.000143
-0.026998 -0.082930 0.152852 0.000367 0.005905 0.000142
-0.029449 -0.082704 0.152557 0.000367 0.005905 0.000142
-0.031484 -0.081885 0.152264 0.000312 0.005827 0.000142
-0.034244 -0.081369 0.152374 0.000312 0.005827 0.000142
-0.036548 -0.080304 0.152487 0.000251 0.005754 0.000142
-0.039773 -0.080007 0.152367 0.000251 0.005754 0.000142
-0.042539 -0.079059 0.152249 0.000190 0.005667 0.000142
-0.046002 -0.079438 0.152272 0.000190 0.005667 0.000142
-0.048997 -0.079217 0.152126 0.000128 0.005588 0.000145
-0.052596 -0.079723 0.152028 0.000128 0.005588 0.000145
-0.055547 -0.080152 0.152205 0.000063 0.005511 0.000145
-0.058984 -0.081154 0.152380 0.000063 0.005511 0.000145
-0.062425 -0.081007 0.152257 -0.000011 0.005433 0.000145
-0.066429 -0.081448 0.152132 -0.000011 0.005433 0.000145
-0.069830 -0.081299 0.152009 -0.000092 0.005355 0.000145
-0.074254 -0.081855 0.152346 -0.000092 0.005355 0.000145
-0.078074 -0.081866 0.152684 -0.000172 0.005282 0.000145
-0.082253 -0.082179 0.152556 -0.000172 0.005282 0.000145
-0.085747 -0.081966 0.152271 -0.000263 0.005212 0.000148
-0.089394 -0.082586 0.152242 -0.000263 0.005212 0.000148
-0.092346 -0.082749 0.152215 -0.000355 0.005151 0.000148
-0.096382 -0.083214 0.152307 -0.000355 0.005151 0.000148
-0.100446 -0.082329 0.152501 -0.000448 0.005095 0.000148
-0.105208 -0.081865 0.152693 -0.000448 0.005095 0.000148
-0.109225 -0.080987 0.152887 -0.000548 0.005040 0.000148
-0.113581 -0.080405 0.152721 -0.000548 0.005040 0.000148
-0.117135 -0.079411 0.152556 -0.000654 0.004985 0.000148
-0.121195 -0.079002 0.152846 -0.000654 0.004985 0.000148
-0.124486 -0.078047 0.153004 -0.000756 0.004913 0.000150
-0.128739 -0.076999 0.153001 -0.000756 0.004913 0.000150
-0.132122 -0.075071 0.153095 -0.000870 0.004859 0.000150
-0.136363 -0.073548 0.153187 -0.000870 0.004859 0.000150
-0.139561 -0.072056 0.153168 -0.000972 0.004792 0.000150
-0.143528 -0.071066 0.153147 -0.000972 0.004792 0.000150
-0.146075 -0.069586 0.153062 -0.001085 0.004724 0.000150
-0.149467 -0.068618 0.152976 -0.001085 0.004724 0.000150
-0.151108 -0.067581 0.153288 -0.001187 0.004650 0.000150
-0.153517 -0.067100 0.153598 -0.001187 0.004650 0.000150
-0.154644 -0.065966 0.153563 -0.001294 0.004577 0.000152
-0.156509 -0.065250 0.153784 -0.001294 0.004577 0.000152
-0.157589 -0.064038 0.154006 -0.001398 0.004511 0.000152
-0.158882 -0.063622 0.154210 -0.001398 0.004511 0.000152
-0.158807 -0.063681 0.154343 -0.001495 0.004432 0.000152
-0.158992 -0.064810 0.154242 -0.001495 0.004432 0.000152
-0.158451 -0.065310 0.154142 -0.001591 0.004348 0.000152
-0.158636 -0.066438 0.154040 -0.001591 0.004348 0.000152
-0.158096 -0.066928 0.153940 -0.001687 0.004263 0.000152
-0.156376 -0.070920 0.154415 -0.001687 0.004263 0.000152
-0.153896 -0.074272 0.154786 -0.001788 0.004178 0.000154
-0.152175 -0.078263 0.155261 -0.001788 0.004178 0.000154
-0.149718 -0.081582 0.155737 -0.001886 0.004089 0.000154
-0.147566 -0.085978 0.156209 -0.001886 0.004089 0.000154
-0.144598 -0.089544 0.156682 -0.001994 0.003979 0.000154
-0.142156 -0.095359 0.156816 -0.001994 0.003979 0.000154
-0.138808 -0.100407 0.156952 -0.002115 0.003877 0.000154
-0.136260 -0.106247 0.157130 -0.002115 0.003877 0.000154
-0.132868 -0.111310 0.157309 -0.002227 0.003773 0.000154
-0.130989 -0.117606 0.157531 -0.002227 0.003773 0.000154
-0.128186 -0.123156 0.157704 -0.002350 0.003674 0.000155
-0.126306 -0.129451 0.157925 -0.002350 0.003674 0.000155
-0.124095 -0.134869 0.157887 -0.002472 0.003579 0.000155
-0.122950 -0.141108 0.158058 -0.002472 0.003579 0.000155
-0.120912 -0.146506 0.158230 -0.002591 0.003467 0.000155
-0.120300 -0.152682 0.158060 -0.002591 0.003467 0.000155
-0.118917 -0.157524 0.158015 -0.002706 0.003349 0.000155
-0.118401 -0.163248 0.157968 -0.002706 0.003349 0.000155
-0.117428 -0.167050 0.157895 -0.002823 0.003240 0.000155
-0.117334 -0.171676 0.157820 -0.002823 0.003240 0.000155
-0.116365 -0.175427 0.157689 -0.002940 0.003123 0.000156
-0.116983 -0.179068 0.157717 -0.002940 0.003123 0.000156
-0.116702 -0.181562 0.157797 -0.003048 0.003004 0.000156
-0.117232 -0.184949 0.157877 -0.003048 0.003004 0.000156
-0.116950 -0.187412 0.157957 -0.003156 0.002881 0.000156
-0.117549 -0.190073 0.157989 -0.003156 0.002881 0.000156
-0.117369 -0.191841 0.158022 -0.003259 0.002763 0.000156
-0.117910 -0.193921 0.158178 -0.003259 0.002763 0.000156
-0.117975 -0.194415 0.158119 -0.003364 0.002652 0.000156
-0.118825 -0.195737 0.158060 -0.003364 0.002652 0.000156
-0.119039 -0.195381 0.157990 -0.003448 0.002532 0.000157
-0.119887 -0.195929 0.157981 -0.003448 0.002532 0.000157
-0.120096 -0.195576 0.157972 -0.003533 0.002412 0.000157
-0.120943 -0.196123 0.157963 -0.003533 0.002412 0.000157
-0.121145 -0.195768 0.157954 -0.003618 0.002292 0.000157
-0.121991 -0.196314 0.157945 -0.003618 0.002292 0.000157
-0.120981 -0.193861 0.158201 -0.003707 0.002168 0.000157
-0.120637 -0.192340 0.158457 -0.003707 0.002168 0.000157
-0.119632 -0.189907 0.158713 -0.003795 0.002047 0.000157
-0.119287 -0.188384 0.158969 -0.003795 0.002047 0.000157
-0.118287 -0.185964 0.159098 -0.003882 0.001928 0.000159
-0.117942 -0.184440 0.159354 -0.003882 0.001928 0.000159
-0.116948 -0.182045 0.159609 -0.003968 0.001812 0.000159
-0.116601 -0.180520 0.159865 -0.003968 0.001812 0.000159
-0.115613 -0.178144 0.160121 -0.004053 0.001699 0.000159
-0.115266 -0.176618 0.160377 -0.004053 0.001699 0.000159
-0.114283 -0.174261 0.160632 -0.004137 0.001588 0.000159
-0.113555 -0.171121 0.160713 -0.004137 0.001588 0.000159
-0.112147 -0.167187 0.160793 -0.004228 0.001482 0.000159
-0.111418 -0.164046 0.160873 -0.004228 0.001482 0.000159
-0.110019 -0.160142 0.160884 -0.004317 0.001381 0.000160
-0.109289 -0.157000 0.160965 -0.004317 0.001381 0.000160
-0.107900 -0.153137 0.161045 -0.004404 0.001285 0.000160
-0.107169 -0.149994 0.161125 -0.004404 0.001285 0.000160
-0.105789 -0.146166 0.161205 -0.004490 0.001194 0.000160
-0.105144 -0.143281 0.161369 -0.004490 0.001194 0.000160
-0.103892 -0.139736 0.161531 -0.004571 0.001106 0.000160
-0.103246 -0.136850 0.161695 -0.004571 0.001106 0.000160
-0.101941 -0.133261 0.161950 -0.004648 0.001027 0.000160
-0.101219 -0.130268 0.162206 -0.004648 0.001027 0.000160
-0.099972 -0.126651 0.162267 -0.004733 0.000941 0.000162
-0.099363 -0.123678 0.162413 -0.004733 0.000941 0.000162
-0.098173 -0.120138 0.162533 -0.004809 0.000873 0.000162
-0.097555 -0.117110 0.162654 -0.004809 0.000873 0.000162
-0.096479 -0.113683 0.162914 -0.004893 0.000802 0.000162
-0.096125 -0.110593 0.163105 -0.004893 0.000802 0.000162
-0.095463 -0.107306 0.163155 -0.004971 0.000750 0.000162
-0.095390 -0.104410 0.163206 -0.004971 0.000750 0.000162
-0.094731 -0.101154 0.163256 -0.005049 0.000702 0.000162
-0.094657 -0.098258 0.163308 -0.005049 0.000702 0.000162
-0.093985 -0.094859 0.163340 -0.005112 0.000634 0.000164
-0.093784 -0.091965 0.163461 -0.005112 0.000634 0.000164
-0.093116 -0.088604 0.163580 -0.005174 0.000572 0.000164
-0.093051 -0.085822 0.164019 -0.005174 0.000572 0.000164
-0.092450 -0.082752 0.164456 -0.005245 0.000534 0.000164
-0.092384 -0.079970 0.164895 -0.005245 0.000534 0.000164
-0.091070 -0.077400 0.165143 -0.005310 0.000480 0.000164
-0.090250 -0.075235 0.165392 -0.005310 0.000480 0.000164
-0.088946 -0.072689 0.165640 -0.005375 0.000429 0.000164
-0.088058 -0.070642 0.165727 -0.005375 0.000429 0.000164
-0.086706 -0.068079 0.165762 -0.005429 0.000386 0.000165
-0.085761 -0.065841 0.165871 -0.005429 0.000386 0.000165
-0.084323 -0.063775 0.166173 -0.005487 0.000344 0.000165
-0.083327 -0.062021 0.166476 -0.005487 0.000344 0.000165
-0.081455 -0.060263 0.166440 -0.005547 0.000313 0.000165
-0.080030 -0.058739 0.166405 -0.005547 0.000313 0.000165
-0.078175 -0.056998 0.166368 -0.005604 0.000284 0.000165
-0.076710 -0.055521 0.166543 -0.005604 0.000284 0.000165
-0.074854 -0.053953 0.166716 -0.005656 0.000272 0.000165
-0.073533 -0.052613 0.166788 -0.005656 0.000272 0.000165
-0.071662 -0.051251 0.166875 -0.005709 0.000258 0.000167
-0.070191 -0.049992 0.167047 -0.005709 0.000258 0.000167
-0.068173 -0.048431 0.167234 -0.005765 0.000243 0.000167
-0.066573 -0.046983 0.167421 -0.005765 0.000243 0.000167
-0.064574 -0.045439 0.167607 -0.005818 0.000231 0.000167
-0.063577 -0.044046 0.167821 -0.005818 0.000231 0.000167
-0.061971 -0.042558 0.167950 -0.005869 0.000214 0.000167
-0.060746 -0.041195 0.168080 -0.005869 0.000214 0.000167
-0.059155 -0.039722 0.168210 -0.005917 0.000199 0.000167
-0.058124 -0.037993 0.168376 -0.005917 0.000199 0.000167
-0.056736 -0.036180 0.168459 -0.005965 0.000188 0.000168
-0.055705 -0.034450 0.168625 -0.005965 0.000188 0.000168
-0.054331 -0.032662 0.168791 -0.006010 0.000180 0.000168
-0.053514 -0.031184 0.168688 -0.006010 0.000180 0.000168
-0.052405 -0.029772 0.168585 -0.006049 0.000189 0.000168
-0.051628 -0.028595 0.168863 -0.006049 0.000189 0.000168
-0.050580 -0.027367 0.169139 -0.006085 0.000182 0.000168
-0.049802 -0.026191 0.169417 -0.006085 0.000182 0.000168
-0.049291 -0.024588 0.169650 -0.006111 0.000190 0.000168
-0.048976 -0.022929 0.169885 -0.006111 0.000190 0.000168
-0.048101 -0.021499 0.169964 -0.006148 0.000174 0.000170
-0.047323 -0.020447 0.170152 -0.006148 0.000174 0.000170
-0.046349 -0.019539 0.170455 -0.006188 0.000162 0.000170
-0.045674 -0.018722 0.170760 -0.006188 0.000162 0.000170
-0.044708 -0.017823 0.171063 -0.006227 0.000151 0.000170
-0.044032 -0.017006 0.171367 -0.006227 0.000151 0.000170
-0.043464 -0.016963 0.171453 -0.006247 0.000145 0.000170
-0.043049 -0.016963 0.171539 -0.006247 0.000145 0.000170
-0.042486 -0.016921 0.171624 -0.006267 0.000140 0.000170
-0.041691 -0.017118 0.171893 -0.006267 0.000140 0.000170
-0.040708 -0.017261 0.172092 -0.006292 0.000132 0.000171
-0.039775 -0.017912 0.172380 -0.006292 0.000132 0.000171
-0.038595 -0.018673 0.172668 -0.006325 0.000147 0.000171
-0.038105 -0.018788 0.172878 -0.006325 0.000147 0.000171
-0.037568 -0.018820 0.173088 -0.006331 0.000136 0.000171
-0.036548 -0.019271 0.173140 -0.006331 0.000136 0.000171
-0.035404 -0.019664 0.173191 -0.006348 0.000128 0.000171
-0.034126 -0.019503 0.173404 -0.006348 0.000128 0.000171
-0.032691 -0.019427 0.173617 -0.006368 0.000140 0.000171
-0.031413 -0.019266 0.173830 -0.006368 0.000140 0.000171
-0.030132 -0.018454 0.174024 -0.006380 0.000155 0.000173
-0.028942 -0.017526 0.174293 -0.006380 0.000155 0.000173
-0.027676 -0.016728 0.174562 -0.006390 0.000172 0.000173
-0.026093 -0.015463 0.174545 -0.006390 0.000172 0.000173
-0.024443 -0.014430 0.174528 -0.006399 0.000203 0.000173
-0.022859 -0.013165 0.174511 -0.006399 0.000203 0.000173
-0.021519 -0.011476 0.174416 -0.006409 0.000231 0.000173
-0.020253 -0.009580 0.174322 -0.006409 0.000231 0.000173
-0.018927 -0.007911 0.174227 -0.006417 0.000261 0.000173
-0.018064 -0.006082 0.174309 -0.006417 0.000261 0.000173
-0.017179 -0.004357 0.174293 -0.006420 0.000275 0.000174
-0.016033 -0.002087 0.174298 -0.006420 0.000275 0.000174
-0.014822 -0.000133 0.174302 -0.006428 0.000317 0.000174
-0.013719 0.002438 0.174287 -0.006428 0.000317 0.000174
-0.012571 0.004767 0.174570 -0.006433 0.000347 0.000174
-0.011458 0.007321 0.174853 -0.006433 0.000347 0.000174
-0.010322 0.009624 0.175135 -0.006436 0.000380 0.000174
-0.009493 0.012153 0.175334 -0.006436 0.000380 0.000174
-0.008663 0.014519 0.175532 -0.006436 0.000402 0.000174
-0.007760 0.016957 0.175615 -0.006436 0.000402 0.000174
-0.006804 0.019104 0.175615 -0.006443 0.000441 0.000176
-0.006050 0.021193 0.175819 -0.006443 0.000441 0.000176
-0.005306 0.023081 0.176023 -0.006442 0.000468 0.000176
-0.004443 0.025303 0.176370 -0.006442 0.000468 0.000176
-0.003615 0.027341 0.176716 -0.006437 0.000492 0.000176
-0.003231 0.029226 0.176725 -0.006437 0.000492 0.000176
-0.002901 0.030904 0.176734 -0.006430 0.000519 0.000176
-0.002212 0.032610 0.176944 -0.006430 0.000519 0.000176
-0.001686 0.034158 0.177154 -0.006408 0.000540 0.000176
-0.000760 0.035788 0.177173 -0.006408 0.000540 0.000176
0.000190 0.037096 0.177095 -0.006412 0.000583 0.000177
0.001009 0.038461 0.177344 -0.006412 0.000583 0.000177
0.001562 0.039242 0.177340 -0.006393 0.000624 0.000177
0.002254 0.040326 0.177336 -0.006393 0.000624 0.000177
0.002910 0.040932 0.177533 -0.006380 0.000669 0.000177
0.003662 0.041879 0.177730 -0.006380 0.000669 0.000177
0.004310 0.042476 0.177926 -0.006366 0.000716 0.000177
0.005167 0.042963 0.178103 -0.006366 0.000716 0.000177
0.005989 0.043205 0.178279 -0.006362 0.000748 0.000177
0.006616 0.043992 0.178478 -0.006362 0.000748 0.000177
0.007475 0.044227 0.178416 -0.006355 0.000809 0.000178
0.008188 0.044791 0.178456 -0.006355 0.000809 0.000178
0.008716 0.045045 0.178497 -0.006331 0.000850 0.000178
0.009983 0.045747 0.178665 -0.006331 0.000850 0.000178
0.010827 0.046115 0.178800 -0.006316 0.000907 0.000178
0.011786 0.046915 0.178935 -0.006316 0.000907 0.000178
0.012679 0.047404 0.179015 -0.006292 0.000955 0.000178
0.013752 0.048256 0.179095 -0.006292 0.000955 0.000178
0.014717 0.048778 0.179132 -0.006272 0.001016 0.000178
0.015832 0.049756 0.179168 -0.006272 0.001016 0.000178
0.016786 0.050276 0.179132 -0.006251 0.001077 0.000180
0.017792 0.051608 0.179347 -0.006251 0.001077 0.000180
0.018606 0.052482 0.179562 -0.006225 0.001138 0.000180
0.019612 0.053814 0.179777 -0.006225 0.001138 0.000180
0.020719 0.054899 0.179960 -0.006200 0.001197 0.000180
0.022018 0.056430 0.180142 -0.006200 0.001197 0.000180
0.023112 0.057501 0.180325 -0.006172 0.001258 0.000180
0.023993 0.059277 0.180509 -0.006172 0.001258 0.000180
0.024654 0.060569 0.180694 -0.006143 0.001323 0.000180
0.025473 0.061922 0.181024 -0.006143 0.001323 0.000180
0.026187 0.063366 0.181133 -0.006117 0.001388 0.000181
0.027094 0.065301 0.181336 -0.006117 0.001388 0.000181
0.028030 0.066184 0.181431 -0.006087 0.001449 0.000181
0.029191 0.067527 0.181525 -0.006087 0.001449 0.000181
0.030115 0.068398 0.181619 -0.006056 0.001512 0.000181
0.030871 0.069506 0.181810 -0.006056 0.001512 0.000181
0.031444 0.070052 0.182001 -0.006032 0.001587 0.000181
0.032303 0.071857 0.182200 -0.006032 0.001587 0.000181
0.032940 0.073078 0.182399 -0.006002 0.001664 0.000181
0.033993 0.074275 0.182618 -0.006002 0.001664 0.000181
0.034877 0.075170 0.182833 -0.005984 0.001737 0.000183
0.035897 0.076614 0.183135 -0.005984 0.001737 0.000183
0.036287 0.077209 0.183362 -0.005950 0.001788 0.000183
0.036933 0.078184 0.183590 -0.005950 0.001788 0.000183
0.037318 0.078770 0.183817 -0.005915 0.001840 0.000183
0.038292 0.080142 0.183984 -0.005915 0.001840 0.000183
0.039003 0.081053 0.184152 -0.005880 0.001901 0.000183
0.039902 0.081829 0.184488 -0.005880 0.001901 0.000183
0.040469 0.082126 0.184825 -0.005836 0.001965 0.000183
0.041460 0.083279 0.185195 -0.005836 0.001965 0.000183
0.042200 0.083849 0.185430 -0.005803 0.002042 0.000185
0.043125 0.085307 0.185679 -0.005803 0.002042 0.000185
0.043718 0.086141 0.185929 -0.005759 0.002125 0.000185
