pwm0;pwm1;pwm2;pwm3;pwm4;pwm5;pwm6;pwm7
0.448094;0.4378756;0.44285652;0.43696296;0.44718137;0.44220045;0.0;0.0
0.44870988;0.435844;0.44399375;0.4363446;0.44921046;0.44106072;0.0;0.0
0.44974288;0.4392689;0.44343793;0.44030616;0.45078015;0.4466111;0.0;0.0
0.446874;0.44673777;0.44124848;0.44817546;0.4483117;0.45380098;0.0;0.0
0.4468649;0.44676557;0.44121;0.44818503;0.44828436;0.45383993;0.0;0.0
0.44354388;0.45014593;0.44183496;0.45150366;0.44490162;0.4532126;0.0;0.0
0.4477331;0.44976306;0.4403715;0.45231092;0.45028096;0.4596725;0.0;0.0
0.44430196;0.44788554;0.44032934;0.45574218;0.4521586;0.4597148;0.0;0.0
0.4562203;0.45108;0.44941267;0.44882008;0.4539604;0.4556277;0.0;0.0
0.4563232;0.4511224;0.44945854;0.44871575;0.45391655;0.4555804;0.0;0.0
0.46236858;0.44479924;0.45717597;0.44766942;0.46523875;0.45286202;0.0;0.0
0.45946154;0.4475;0.453551;0.45057294;0.4625345;0.45648348;0.0;0.0
0.45338088;0.45260695;0.4499729;0.4616558;0.46242973;0.46506378;0.0;0.0
0.4561495;0.45194066;0.45476717;0.45889184;0.46310067;0.46027416;0.0;0.0
0.46462843;0.45187798;0.46155807;0.45541415;0.4681646;0.4584845;0.0;0.0
0.44880491;0.47043827;0.4511259;0.47623074;0.45459738;0.47390977;0.0;0.0
0.4525463;0.47016016;0.44788125;0.4724899;0.45487604;0.47715494;0.0;0.0
0.46639287;0.4640031;0.46059066;0.4636439;0.4660337;0.46944612;0.0;0.0
0.46923012;0.45743135;0.4655706;0.4608062;0.47260496;0.4644657;0.0;0.0
0.4590508;0.47131264;0.45862782;0.47598317;0.46372133;0.47640616;0.0;0.0
0.45255792;0.47516716;0.45409775;0.48247576;0.45986652;0.48093593;0.0;0.0
0.47735882;0.4594303;0.48154303;0.4626708;0.4805993;0.4584866;0.0;0.0
0.4658282;0.47894478;0.46463042;0.47919664;0.46608007;0.48039442;0.0;0.0
0.46246135;0.4868589;0.4610594;0.48756397;0.46316642;0.48896593;0.0;0.0
0.4720693;0.4812091;0.47042102;0.47795448;0.46881467;0.47960275;0.0;0.0
0.47962132;0.47546825;0.48037377;0.47539732;0.4795504;0.47464487;0.0;0.0
0.479577;0.4755413;0.48043287;0.4754395;0.4794752;0.47458363;0.0;0.0
0.46689668;0.48573157;0.47031066;0.49311987;0.47428498;0.4897059;0.0;0.0
0.47776458;0.48762023;0.48854762;0.4872463;0.47739065;0.47646326;0.0;0.0
0.47787428;0.48773122;0.4887163;0.48713326;0.47727633;0.47629124;0.0;0.0
0.4842828;0.47593242;0.49992526;0.4807229;0.48907328;0.46508044;0.0;0.0
0.47868603;0.48046392;0.4988839;0.49132174;0.48954386;0.47112387;0.0;0.0
0.47213885;0.50093484;0.48437715;0.5028728;0.47407687;0.49063456;0.0;0.0
0.4727231;0.49367017;0.49379656;0.5022917;0.48134464;0.48121828;0.0;0.0
0.47267756;0.49370918;0.49396935;0.5023402;0.48130855;0.48104838;0.0;0.0
0.48592702;0.48814374;0.50483525;0.4940937;0.49187696;0.47518545;0.0;0.0
0.48592183;0.48817542;0.50501084;0.4941025;0.49184892;0.47501352;0.0;0.0
0.47094208;0.5023094;0.49538377;0.51410794;0.48274067;0.4896663;0.0;0.0
0.47066155;0.5023806;0.49553946;0.51440185;0.4826828;0.48952398;0.0;0.0
0.46922904;0.5126756;0.48808625;0.51584256;0.47239602;0.49698538;0.0;0.0
0.47576493;0.49379304;0.5162103;0.51439154;0.49636343;0.47394618;0.0;0.0
0.48256955;0.48705655;0.52660793;0.51261723;0.50813025;0.46857888;0.0;0.0
0.4823122;0.48700377;0.52693594;0.51290756;0.50821596;0.4682838;0.0;0.0
0.4712914;0.5068332;0.5134429;0.52907777;0.49353597;0.4869263;0.0;0.0
0.47701132;0.5018701;0.5197243;0.5233933;0.49853456;0.4806803;0.0;0.0
0.49471372;0.48147792;0.54816645;0.5108896;0.5241254;0.4574369;0.0;0.0
0.49446267;0.4814225;0.5486876;0.51120657;0.5242467;0.4569816;0.0;0.0
0.49196497;0.4903946;0.5409193;0.51876664;0.52033705;0.46981227;0.0;0.0
0.47414666;0.5022739;0.5323665;0.53673345;0.5086062;0.47851357;0.0;0.0
0.47798917;0.5030733;0.53878814;0.5382894;0.51320535;0.47749054;0.0;0.0
0.49202374;0.49086702;0.5576452;0.5293488;0.53050554;0.46372738;0.0;0.0
0.4917784;0.4908547;0.55816275;0.52968824;0.5306119;0.46330386;0.0;0.0
0.4966697;0.48311374;0.56244475;0.524896;0.5384521;0.45912108;0.0;0.0
0.485763;0.49789125;0.5525672;0.5411635;0.5290353;0.47435933;0.0;0.0
0.47497243;0.49934134;0.54421425;0.55208564;0.52771664;0.48284373;0.0;0.0
0.49931246;0.49324292;0.5626555;0.533137;0.53920656;0.46979398;0.0;0.0
0.4992491;0.493281;0.56303906;0.5332607;0.5392288;0.46947074;0.0;0.0
0.505455;0.49881393;0.57091385;0.5321318;0.5387729;0.466673;0.0;0.0
0.5253064;0.48783663;0.57919693;0.51744026;0.55491;0.46354973;0.0;0.0
0.5253562;0.48770073;0.5794714;0.5174131;0.55506843;0.46329778;0.0;0.0
0.5290632;0.48282146;0.58832264;0.5137713;0.56001306;0.45451185;0.0;0.0
0.52381206;0.5022951;0.5657204;0.52411056;0.54562753;0.48220223;0.0;0.0
0.52396494;0.502241;0.5657755;0.5239157;0.54563963;0.48210517;0.0;0.0
0.52487576;0.5085152;0.57775825;0.5280051;0.5443657;0.4751226;0.0;0.0
0.54976904;0.5046712;0.58760905;0.50297964;0.54807746;0.46513963;0.0;0.0
0.571781;0.5044055;0.5997236;0.4857308;0.5531063;0.4577882;0.0;0.0
0.5702734;0.50635993;0.60414493;0.48722506;0.5511385;0.45335355;0.0;0.0
0.56329304;0.5277704;0.591897;0.49923164;0.5347543;0.47062767;0.0;0.0
0.5638076;0.5293046;0.5912136;0.49873057;0.5332335;0.4713246;0.0;0.0
0.5757136;0.5317921;0.6034222;0.49194524;0.5358667;0.4642366;0.0;0.0
0.5883085;0.5284036;0.60899216;0.48437446;0.5442794;0.46369082;0.0;0.0
0.5891354;0.5288787;0.60924673;0.48356903;0.54382575;0.4634577;0.0;0.0
0.57777995;0.5281738;0.61348355;0.49499828;0.5446044;0.45929468;0.0;0.0
0.58017206;0.5299926;0.6140492;0.4977827;0.5479622;0.46390557;0.0;0.0
0.5835473;0.52707213;0.6183147;0.49987012;0.5563453;0.46510273;0.0;0.0
0.588626;0.5127434;0.6186786;0.49482858;0.5707112;0.46477598;0.0;0.0
0.5917679;0.5080888;0.6224214;0.4967618;0.5804409;0.46610832;0.0;0.0
0.5844121;0.50585246;0.6154927;0.5040852;0.5826448;0.47300458;0.0;0.0
0.5814814;0.50388956;0.61703396;0.51198584;0.5895777;0.47643328;0.0;0.0
0.58152574;0.50352776;0.6172093;0.5118974;0.58989537;0.4762138;0.0;0.0
0.5801689;0.5015698;0.6114289;0.5131672;0.5917663;0.48190722;0.0;0.0
0.588413;0.49810567;0.6209029;0.5096867;0.59999406;0.47719684;0.0;0.0
0.57957464;0.4941796;0.62357223;0.5184446;0.60383964;0.474447;0.0;0.0
0.5691896;0.48694572;0.62656;0.5335373;0.6157812;0.47616693;0.0;0.0
0.57396346;0.48550254;0.6324511;0.52868015;0.61714107;0.4701925;0.0;0.0
0.57162917;0.47380006;0.64578635;0.5357852;0.6336143;0.46162808;0.0;0.0
0.5712515;0.47296908;0.64610434;0.5361371;0.63441956;0.4612843;0.0;0.0
0.57514685;0.47883683;0.64976686;0.5372506;0.6335606;0.46263057;0.0;0.0
0.5716309;0.4738416;0.65690035;0.54081744;0.6386067;0.455548;0.0;0.0
0.56961375;0.4774918;0.6623009;0.5479863;0.6401083;0.4552992;0.0;0.0
0.57039183;0.47355488;0.67598504;0.5528857;0.64972264;0.44729248;0.0;0.0
0.5671761;0.476512;0.6770326;0.55631006;0.64697415;0.44645363;0.0;0.0
0.56964844;0.47765443;0.68099076;0.559514;0.65150803;0.4481717;0.0;0.0
0.56338304;0.481225;0.6885928;0.5660735;0.6482315;0.44086373;0.0;0.0
0.5811241;0.4853136;0.6969935;0.5544842;0.6502947;0.4386148;0.0;0.0
0.5806878;0.48537666;0.6976246;0.5551838;0.650495;0.43824703;0.0;0.0
0.5791509;0.4828403;0.6992817;0.56203365;0.6583442;0.44190294;0.0;0.0
0.58156693;0.48769492;0.70202243;0.56022215;0.65409416;0.4397666;0.0;0.0
0.5932008;0.4924866;0.6982167;0.55466104;0.65537524;0.44964516;0.0;0.0
0.5929512;0.49260175;0.6986778;0.5551034;0.65545285;0.44937682;0.0;0.0
0.59416306;0.49423778;0.70172036;0.5591283;0.65905356;0.451571;0.0;0.0
0.6071336;0.50119394;0.69845515;0.5516561;0.6575958;0.4603346;0.0;0.0
0.6084432;0.4977283;0.6962221;0.55543095;0.66614586;0.46765202;0.0;0.0
0.6083025;0.49763817;0.6962737;0.5555736;0.6662379;0.46760243;0.0;0.0
0.61614877;0.50056875;0.69130945;0.54763025;0.6632103;0.47246957;0.0;0.0
0.61197454;0.50120896;0.6878877;0.55666655;0.6674321;0.48075333;0.0;0.0
0.62283224;0.5018811;0.68502426;0.55031484;0.67126596;0.48812282;0.0;0.0
0.6230997;0.50134987;0.6849472;0.5498636;0.6716134;0.48801607;0.0;0.0
0.6180948;0.50055337;0.6822294;0.5547116;0.672253;0.49057698;0.0;0.0
0.6232523;0.5012714;0.6718077;0.5537584;0.6757392;0.50520295;0.0;0.0
0.630338;0.5047505;0.6726062;0.55148095;0.6770685;0.50921273;0.0;0.0
0.6306114;0.50411415;0.67231846;0.5509908;0.6774881;0.5092838;0.0;0.0
0.6254891;0.49803647;0.6771406;0.55597734;0.68342996;0.504326;0.0;0.0
0.62567246;0.4973594;0.6769886;0.5556611;0.68397415;0.50434494;0.0;0.0
0.64171505;0.49569386;0.6716526;0.5436325;0.6896537;0.51369494;0.0;0.0
0.6385366;0.50587773;0.67715955;0.5516373;0.68429613;0.5130143;0.0;0.0
0.638891;0.5053048;0.67689633;0.551092;0.6846782;0.5130867;0.0;0.0
0.64278;0.49659997;0.6735756;0.5469931;0.6931731;0.5161975;0.0;0.0
0.645828;0.4987927;0.6750055;0.54825354;0.6952888;0.5190761;0.0;0.0
0.6458677;0.49836278;0.6744796;0.5481014;0.69560635;0.5194895;0.0;0.0
0.6516739;0.5030146;0.6738737;0.5471759;0.6958352;0.5249761;0.0;0.0
0.65141124;0.5064929;0.67039245;0.55194265;0.69686097;0.5329614;0.0;0.0
0.66485524;0.5107494;0.6747312;0.5428189;0.69692475;0.53294295;0.0;0.0
0.6626966;0.5091134;0.6751922;0.5448543;0.6984375;0.5323587;0.0;0.0
0.6629554;0.5088702;0.67463356;0.54448223;0.69856745;0.5328041;0.0;0.0
0.668115;0.5147057;0.6777548;0.5442132;0.6976225;0.5345734;0.0;0.0
0.6610462;0.5187891;0.6760028;0.5559092;0.6981663;0.5409526;0.0;0.0
0.66394454;0.5163036;0.6795872;0.55296963;0.7006106;0.537327;0.0;0.0
0.66436744;0.5158881;0.67944455;0.55250347;0.7009828;0.53742635;0.0;0.0
0.6708177;0.5248162;0.6838208;0.5509755;0.69697696;0.5379724;0.0;0.0
0.6650861;0.5234843;0.6966911;0.5614998;0.7031016;0.52989477;0.0;0.0
0.6651796;0.523461;0.6965581;0.56137383;0.70309246;0.5299953;0.0;0.0
0.6656281;0.53189766;0.69890606;0.5608705;0.69460094;0.52759254;0.0;0.0
0.6454226;0.5382662;0.7036736;0.5860748;0.6932312;0.5278238;0.0;0.0
0.649988;0.54042697;0.7040285;0.58653337;0.6960944;0.5324929;0.0;0.0
0.65004575;0.54025245;0.70436966;0.58648944;0.69628274;0.5321655;0.0;0.0
0.6501537;0.535489;0.7179865;0.58641154;0.7010762;0.5185787;0.0;0.0
0.65051717;0.53519475;0.72795665;0.5911601;0.7064825;0.51372063;0.0;0.0
0.6518709;0.5352758;0.72926176;0.58984286;0.70643795;0.512452;0.0;0.0
0.6417169;0.5464234;0.72837776;0.6052316;0.7005251;0.5185707;0.0;0.0
0.64152837;0.5463562;0.7291204;0.6055279;0.70070004;0.5179359;0.0;0.0
0.6381981;0.5484285;0.7287044;0.6140061;0.7037757;0.5234998;0.0;0.0
0.6423916;0.54762673;0.7300031;0.61009234;0.70485723;0.52248085;0.0;0.0
0.64856213;0.53908014;0.74405086;0.6094932;0.7189752;0.51400447;0.0;0.0
0.64838094;0.53901577;0.7447336;0.6098166;0.7191818;0.513464;0.0;0.0
0.65396404;0.5414117;0.74410766;0.60935605;0.7219084;0.5192124;0.0;0.0
0.6587716;0.5454372;0.7434118;0.6047208;0.7180551;0.52008057;0.0;0.0
0.6582828;0.55023885;0.74247766;0.61055785;0.7186018;0.526363;0.0;0.0
0.6583276;0.5502614;0.74311125;0.6105982;0.7186644;0.52581453;0.0;0.0
0.66539866;0.5544817;0.7418029;0.6085653;0.71948224;0.53216106;0.0;0.0
0.6723501;0.5545286;0.74666774;0.6066286;0.7244501;0.53231096;0.0;0.0
0.6770533;0.5548417;0.7422581;0.6018862;0.7240978;0.53668135;0.0;0.0
0.6789908;0.5606258;0.7386192;0.6049352;0.7233002;0.5453068;0.0;0.0
0.67918706;0.56049347;0.7388787;0.60472274;0.7234163;0.5450311;0.0;0.0
0.67521846;0.56434226;0.7354531;0.60868144;0.71955764;0.5484468;0.0;0.0
0.6758895;0.566191;0.73764414;0.61301255;0.722711;0.5512579;0.0;0.0
0.6904401;0.56088316;0.74226093;0.6031957;0.7327527;0.5513749;0.0;0.0
0.69058603;0.56086874;0.74203837;0.6029255;0.73264277;0.55147314;0.0;0.0
0.6927663;0.56429076;0.7432147;0.6006142;0.72908974;0.5501658;0.0;0.0
0.69713664;0.5660454;0.74288964;0.6008251;0.7319163;0.55507207;0.0;0.0
0.69725984;0.5660088;0.74268186;0.60060614;0.7318572;0.5551841;0.0;0.0
0.6996461;0.5707036;0.74257123;0.60313785;0.73208034;0.56021273;0.0;0.0
0.6981806;0.5661067;0.7441751;0.6043175;0.7363914;0.558323;0.0;0.0
0.7006859;0.56597936;0.74150527;0.6017378;0.73644435;0.56091845;0.0;0.0
0.363339;0.3135823;0.5759395;0.43805343;0.48781008;0.22545289;0.0;0.0
0.3639161;0.30939698;0.57109356;0.43730927;0.49182832;0.23013176;0.0;0.0
0.3631121;0.30224007;0.56465316;0.4379382;0.49881023;0.23639716;0.0;0.0
0.36706877;0.2985245;0.5568514;0.43372244;0.50226665;0.24393986;0.0;0.0
0.37127578;0.2943712;0.54836345;0.4292603;0.50616485;0.2521726;0.0;0.0
0.37305242;0.29379988;0.54597515;0.42740297;0.5066555;0.2544803;0.0;0.0
0.40059197;0.30454785;0.5424804;0.42645705;0.5225011;0.28456867;0.0;0.0
0.45695764;0.3454154;0.56178;0.43968672;0.55122894;0.33486438;0.0;0.0
0.45760542;0.3455649;0.5612733;0.43902212;0.55106264;0.33535433;0.0;0.0
0.4625758;0.34721386;0.55795103;0.43405008;0.549412;0.33867484;0.0;0.0
0.5514551;0.41589564;0.599088;0.4678399;0.60339934;0.42020696;0.0;0.0
0.55714893;0.4174034;0.59500426;0.4623506;0.60209614;0.42449528;0.0;0.0
0.55840033;0.41776824;0.5942346;0.4613331;0.6019652;0.42549884;0.0;0.0
0.56586486;0.42037535;0.5895227;0.45415956;0.5996491;0.4305017;0.0;0.0
0.6277124;0.46777737;0.61844707;0.4790519;0.63898695;0.48831725;0.0;0.0
0.6346061;0.47004527;0.6141898;0.47289515;0.637456;0.49331146;0.0;0.0
0.6365836;0.4707961;0.613369;0.47172946;0.637517;0.4949441;0.0;0.0
0.6420079;0.4739473;0.6115525;0.46721834;0.63527894;0.49767375;0.0;0.0
0.6582529;0.4881202;0.62347186;0.4789564;0.6490891;0.51373744;0.0;0.0
0.6601726;0.49005514;0.6224343;0.47811413;0.64823157;0.5158524;0.0;0.0
0.6728682;0.51517534;0.6182227;0.48727435;0.64496726;0.54191977;0.0;0.0
0.68270206;0.51466465;0.6254096;0.47900197;0.6470394;0.53629446;0.0;0.0
0.6893631;0.52545154;0.6305566;0.48856416;0.6524757;0.5473707;0.0;0.0
0.6886616;0.52290654;0.6331432;0.49076465;0.65651965;0.546283;0.0;0.0
0.6800637;0.5360433;0.6297412;0.5036403;0.64766073;0.5539628;0.0;0.0
0.68502736;0.53714633;0.6294302;0.5050695;0.6529505;0.5606667;0.0;0.0
0.68037355;0.5350005;0.63774985;0.5109575;0.6563305;0.5535812;0.0;0.0
0.66858673;0.5366864;0.6374384;0.51990926;0.6518096;0.5510576;0.0;0.0
0.65907115;0.53733134;0.64126;0.5301871;0.6519269;0.5479982;0.0;0.0
0.6466602;0.5253341;0.6462246;0.5296296;0.6509557;0.5300652;0.0;0.0
0.63804936;0.5172308;0.63930196;0.5227363;0.64355487;0.5214837;0.0;0.0
0.6287546;0.51784194;0.6398058;0.53232324;0.6432359;0.52127206;0.0;0.0
0.6030768;0.51408005;0.63631225;0.5453335;0.6343303;0.5120981;0.0;0.0
0.6029562;0.51404;0.6364902;0.5452813;0.6341975;0.51174724;0.0;0.0
0.5931015;0.50754917;0.63663256;0.5445396;0.6300919;0.5010085;0.0;0.0
0.58964455;0.50309837;0.6414051;0.54736733;0.6339135;0.49560678;0.0;0.0
0.5832657;0.49123144;0.6485369;0.5444686;0.63650286;0.47919738;0.0;0.0
0.5634713;0.49022502;0.63872534;0.5498357;0.623082;0.47458166;0.0;0.0
0.5628783;0.49070182;0.63704085;0.5496802;0.6218567;0.47551766;0.0;0.0
0.55996114;0.48782325;0.63652194;0.54718393;0.6193218;0.47062314;0.0;0.0
0.5635048;0.4803231;0.6394273;0.54305375;0.6262355;0.4671313;0.0;0.0
0.56804115;0.4785771;0.6387168;0.5349148;0.62437874;0.46423903;0.0;0.0
0.56378853;0.48051327;0.63450354;0.5386505;0.6219258;0.4679355;0.0;0.0
0.563098;0.4801052;0.6347427;0.5388096;0.6218024;0.4671649;0.0;0.0
0.5621699;0.48326245;0.6276459;0.5393127;0.61822015;0.4738367;0.0;0.0
0.575757;0.48230284;0.6341465;0.5335989;0.6270531;0.47520941;0.0;0.0
0.57564294;0.48209393;0.63424075;0.5336008;0.6271498;0.475003;0.0;0.0
0.5805153;0.48144683;0.63342613;0.52872056;0.6277891;0.47580978;0.0;0.0
0.5908379;0.48746276;0.6306462;0.52741534;0.6307905;0.487607;0.0;0.0
0.5994922;0.4877912;0.6279633;0.52341115;0.6351121;0.49494007;0.0;0.0
0.60936433;0.48969376;0.62661207;0.5163556;0.63602614;0.49910784;0.0;0.0
0.62094945;0.49554795;0.62479454;0.51762086;0.64302236;0.51377577;0.0;0.0
0.62545586;0.49754772;0.6219623;0.51417935;0.64208746;0.5176729;0.0;0.0
0.62719566;0.50404114;0.6196794;0.5150048;0.63815933;0.5225211;0.0;0.0
0.6269952;0.4999654;0.6223109;0.5103911;0.6374209;0.51507545;0.0;0.0
0.62300193;0.50138485;0.62067723;0.51093495;0.632552;0.51325965;0.0;0.0
0.6218781;0.50539553;0.62143576;0.5126701;0.62915266;0.5131124;0.0;0.0
0.6045583;0.49391478;0.61013967;0.50348324;0.61412674;0.49790186;0.0;0.0
0.59962964;0.48733038;0.6101127;0.49739516;0.6096944;0.48691207;0.0;0.0
0.5861312;0.49170125;0.6038927;0.5045427;0.5989727;0.48678124;0.0;0.0
0.58459085;0.4864616;0.60996825;0.5045522;0.60268146;0.47917482;0.0;0.0
0.5827258;0.48611417;0.61083925;0.5090446;0.60565627;0.4809312;0.0;0.0
0.57735735;0.4918147;0.60565263;0.5142605;0.59980315;0.48596522;0.0;0.0
0.57442707;0.48255587;0.6039436;0.50812775;0.59999895;0.47861123;0.0;0.0
0.5741497;0.48256642;0.60421914;0.508198;0.59978133;0.4781286;0.0;0.0
0.5744055;0.4806435;0.60667324;0.50766295;0.60142493;0.4753952;0.0;0.0
0.5704071;0.4826386;0.60151994;0.5109256;0.5986941;0.47981274;0.0;0.0
0.5701292;0.48247406;0.60156804;0.51095504;0.5986102;0.47951624;0.0;0.0
0.5681323;0.48336947;0.6005635;0.5127163;0.5974791;0.48028505;0.0;0.0
0.57072556;0.48300087;0.6030656;0.51528895;0.60301363;0.4829489;0.0;0.0
0.56995463;0.475143;0.6015265;0.5096307;0.60444236;0.47805884;0.0;0.0
0.5699411;0.4749908;0.6014703;0.50961703;0.60456735;0.47808784;0.0;0.0
0.5674789;0.47692397;0.5982753;0.51205444;0.6026094;0.48125806;0.0;0.0
0.5699658;0.47720498;0.59718746;0.5120271;0.6047879;0.4848054;0.0;0.0
0.5714426;0.47702038;0.5983171;0.5104915;0.6049137;0.48361707;0.0;0.0
0.5713743;0.47693583;0.59833384;0.51048684;0.6049253;0.48352727;0.0;0.0
0.57030725;0.47696957;0.5988118;0.51144826;0.604786;0.48294374;0.0;0.0
0.56870985;0.48312917;0.5945767;0.51374006;0.59932077;0.48787323;0.0;0.0
