index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
2080;4;-1.095566;0.66279894;0.11896152;-0.24546546;0.21469964;-0.048668455;-1.19114;0.46984336;0.11896152;-0.24546546;0.21469964;-0.048668455;7.2150826;6.12675;7.9008937;-0.046062745;-0.09115542;0.16836406;1.2821506;2.7547514;0.0
2081;4;-1.0987712;0.6471834;0.13152374;-0.26741847;0.29926166;-0.05969106;-1.1909815;0.4557494;0.13152374;-0.26741847;0.29926166;-0.05969106;7.2150826;6.12675;7.9058156;-0.05141643;-0.08582331;0.16682136;1.2799795;2.7660494;0.0
2082;4;-1.1035081;0.63474613;0.14173602;-0.2898631;0.35168365;-0.05047201;-1.1929096;0.4445215;0.14173602;-0.2898631;0.35168365;-0.05047201;7.2150826;6.144822;7.8777847;-0.057200328;-0.07883353;0.16529338;1.275546;2.775055;0.0
2083;4;-1.1011671;0.62500525;0.14528449;-0.2610321;0.37041566;-0.056251768;-1.1882336;0.43737993;0.14528449;-0.2610321;0.37041566;-0.056251768;7.2150826;6.144822;7.883103;-0.062067855;-0.07179021;0.16354226;1.272622;2.784299;0.0
2084;4;-1.0060145;0.6710134;0.09608488;-0.23042427;0.33924848;-0.040240467;-1.1011604;0.4997699;0.09608488;-0.23042427;0.33924848;-0.040240467;7.2150826;6.271333;7.8884816;-0.0666866;-0.064731725;0.16217735;1.2697772;2.7752752;0.0
2085;4;-0.99416715;0.6710978;0.09580097;-0.15867153;0.30662435;-0.05718719;-1.0888833;0.50306433;0.09580097;-0.15867153;0.30662435;-0.05718719;7.2150826;6.3436255;7.892855;-0.07012193;-0.058974184;0.16098544;1.2160805;2.7034054;0.0
2086;4;-0.98799574;0.6626113;0.09327427;-0.06797372;0.18382922;-0.05521488;-1.0807068;0.49725446;0.09327427;-0.06797372;0.18382922;-0.05521488;7.2150826;6.3616986;7.897202;-0.072187394;-0.054730114;0.15952608;1.2030803;2.7010865;0.0
2087;4;-0.9816649;0.6579737;0.09004014;0.010699323;0.08567346;-0.04166133;-1.0731395;0.49494132;0.09004014;0.010699323;0.08567346;-0.04166133;7.2150826;6.3616986;7.9014883;-0.07250019;-0.0521641;0.15835236;1.1910175;2.706444;0.0
2088;4;-0.97171205;0.6521075;0.089810304;0.060218796;-0.0019234717;-0.026901353;-1.0620784;0.4913837;0.089810304;0.060218796;-0.0019234717;-0.026901353;7.2150826;6.3797717;7.939815;-0.071421884;-0.051727798;0.1577256;1.1824491;2.7055051;0.0
2090;4;-0.95746326;0.63908434;0.092008285;0.1410366;-0.15632586;-0.04672647;-1.045264;0.48227367;0.092008285;0.1410366;-0.15632586;-0.04672647;7.2150826;6.3978443;7.9484053;-0.06605463;-0.05627127;0.1562783;1.1626471;2.706617;0.0
2091;4;-0.94882256;0.6307023;0.09467152;0.1704502;-0.23512492;-0.05099579;-1.0351532;0.475928;0.09467152;0.1704502;-0.23512492;-0.05099579;7.2150826;6.3978443;7.952712;-0.062840454;-0.060693458;0.15570901;1.1503253;2.7078016;0.0
2092;4;-0.9429312;0.62262726;0.095200665;0.21221499;-0.34037936;-0.056284517;-1.0276572;0.46979216;0.095200665;0.21221499;-0.34037936;-0.056284517;7.2150826;6.433991;7.957068;-0.058907684;-0.06717152;0.15480632;1.140149;2.7062562;0.0
2094;4;-0.93016;0.60289985;0.0942858;0.2183257;-0.4087253;-0.04353578;-1.0116028;0.45315078;0.0942858;0.2183257;-0.4087253;-0.04353578;7.2150826;6.452064;7.9193335;-0.050484356;-0.081945896;0.15393564;1.118955;2.713294;0.0
2096;4;-0.9197156;0.5813485;0.09142119;0.11905058;-0.34280208;-0.045653168;-0.997384;0.43481934;0.09142119;0.11905058;-0.34280208;-0.045653168;6.8353415;6.4701366;7.9278193;-0.044149224;-0.097482175;0.1525688;1.1194645;2.731763;0.0
2098;4;-0.9098645;0.56076115;0.08592506;0.078364424;-0.30772904;-0.04450932;-0.983806;0.4176507;0.08592506;0.078364424;-0.30772904;-0.04450932;6.8353415;6.4701366;7.9360824;-0.04024452;-0.11078964;0.15085936;1.0816908;2.7368135;0.0
2099;4;-0.8316864;0.5824789;0.040830024;0.016775979;-0.28046134;-0.051321853;-0.9095676;0.45129874;0.040830024;0.016775979;-0.28046134;-0.051321853;7.2150826;6.5424285;7.9401274;-0.039463695;-0.11654334;0.15038908;1.0294228;2.7135165;0.0
2100;4;-0.81904143;0.5783592;0.039933242;-0.04202753;-0.16635461;-0.051436245;-0.8960334;0.449947;0.039933242;-0.04202753;-0.16635461;-0.051436245;7.2150826;6.632794;7.937337;-0.04007857;-0.12027363;0.14946643;1.0016984;2.6576216;0.0
2101;4;-0.8111192;0.56895846;0.03862936;-0.03616576;-0.18967505;-0.051612943;-0.8864094;0.44261307;0.03862936;-0.03616576;-0.18967505;-0.051612943;7.2150826;6.6508665;7.9404373;-0.04080062;-0.12406843;0.14858407;0.9960303;2.6624532;0.0
2102;4;-0.80297995;0.5580533;0.038553685;-0.09338553;-0.10425849;-0.06731738;-0.8762353;0.43406454;0.038553685;-0.09338553;-0.10425849;-0.06731738;7.2150826;6.6508665;7.9435077;-0.042098284;-0.126517;0.14740717;0.98647994;2.6715744;0.0
2103;4;-0.7947699;0.5473448;0.04123974;-0.13529764;-0.030795187;-0.043902583;-0.86619276;0.4253888;0.04123974;-0.13529764;-0.030795187;-0.043902583;6.8353415;6.6689396;7.9465876;-0.044661153;-0.12729603;0.14658676;1.0184734;2.6970203;0.0
2105;4;-0.7782402;0.5227208;0.05105173;-0.16238368;0.09219618;-0.042442583;-0.84549946;0.4050007;0.05105173;-0.16238368;0.09219618;-0.042442583;6.8353415;6.6689396;7.952974;-0.050537314;-0.12537745;0.14474554;0.9591329;2.694065;0.0
2106;4;-0.7683311;0.50899607;0.052155107;-0.21179476;0.1352536;-0.027477512;-0.8334198;0.3934732;0.052155107;-0.21179476;0.1352536;-0.027477512;6.8353415;6.6870127;8.013674;-0.054322068;-0.122960865;0.14399642;0.9419714;2.6949358;0.0
2107;4;-0.759126;0.49468574;0.053159907;-0.24141751;0.20648248;-0.034573473;-0.82192886;0.3813387;0.053159907;-0.24141751;0.20648248;-0.034573473;6.8353415;6.6870127;8.017145;-0.05876041;-0.11920579;0.14313667;0.92295754;2.7007809;0.0
2108;4;-0.7472248;0.4814261;0.050180018;-0.2429418;0.21031885;-0.015855163;-0.8080056;0.37046325;0.050180018;-0.2429418;0.21031885;-0.015855163;6.8353415;6.705086;8.020626;-0.06380808;-0.11488204;0.14245492;0.9065661;2.705068;0.0
2109;4;-0.6749668;0.52999884;0.048471298;-0.1899791;0.17335759;-0.017982367;-0.74310863;0.4292651;0.048471298;-0.1899791;0.17335759;-0.017982367;6.8353415;6.831597;8.024043;-0.067706674;-0.11121766;0.14183281;0.89451;2.6922917;0.0
2110;4;-0.6569635;0.52306706;0.044443116;-0.16455126;0.13590944;-0.022034436;-0.7240329;0.4254135;0.044443116;-0.16455126;0.13590944;-0.022034436;7.2150826;6.885816;8.027408;-0.07103986;-0.1081134;0.14118978;0.82402563;2.5739553;0.0
2111;4;-0.6413202;0.5107012;0.040026985;-0.15010516;0.11937968;-0.0012612719;-0.706766;0.4154384;0.040026985;-0.15010516;0.11937968;-0.0012612719;6.8353415;6.903889;8.030679;-0.074116796;-0.105943576;0.14109576;0.8631507;2.614773;0.0
2113;4;-0.6130781;0.48268962;0.02618844;-0.07674044;0.018332483;-0.0035263442;-0.6744768;0.39234555;0.02618844;-0.07674044;0.018332483;-0.0035263442;6.8353415;6.903889;7.9930677;-0.077948324;-0.10340782;0.14010468;0.8047769;2.6134977;0.0
