idSensor;source;status;sig;fix;PDOP;HDOP;VDOP;satsInUse;satsInView;latitude;longitude;altitude;trueBearing;declination;groundspeed;groundSpeedX;groundSpeedY;groundSpeedZ;initLatitude;initLongitude;initAltitude;x;y;z;timestamp;index
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356136;87
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356136;87
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356167;88
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356167;88
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356265;89
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.226381E-12;4.322991E-12;-6.331448E-7;2.046412;0.0;5.4221466E-5;-2.4827246E-5;4.8203477E-5;6.340049E-5;0.0;0.0;0.0;0.0;0.0;0.0;36356265;89
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356265;90
1;3;-1;0;1;0.0;0.0;0.0;0;0;-6.0460846E-12;1.548096E-11;-3.4896018E-6;1.9008603;0.0;1.3128362E-4;-4.2549495E-5;1.2419715E-4;2.8564702E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356265;90
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356269;91
1;3;-1;0;1;0.0;0.0;0.0;0;0;-8.1536765E-12;2.7277739E-11;-8.075929E-6;1.7479465;0.0;1.3341628E-4;-2.3511288E-5;1.313283E-4;4.5862814E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356269;91
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356269;92
1;3;-1;0;1;0.0;0.0;0.0;0;0;-5.9549804E-12;5.0679103E-11;-1.4907012E-5;1.4774289;0.0;2.6167018E-4;2.4395995E-5;2.6053045E-4;6.831008E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356269;92
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356269;93
1;3;-1;0;1;0.0;0.0;0.0;0;0;-6.9864795E-12;7.840261E-11;-2.3695215E-5;1.608292;0.0;3.08825E-4;-1.157688E-5;3.0860794E-4;8.788223E-4;0.0;0.0;0.0;0.0;0.0;0.0;36356269;93
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356269;94
1;3;-1;0;1;0.0;0.0;0.0;0;0;-1.2315885E-11;1.0603931E-10;-3.4426514E-5;1.7613941;0.0;3.1336548E-4;-5.9365797E-5;3.076908E-4;0.0010731166;0.0;0.0;0.0;0.0;0.0;0.0;36356269;94
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36356269;95
