index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1822;0;-0.14198238;-0.0053012627;-0.0086721;-0.0040016514;0.0046127154;-0.0015816109;-0.1420813;6.800385E-6;-0.0086721;-0.0040016514;0.0046127154;-0.0015816109;0.0;0.0;0.019661281;-4.332012E-4;0.0047002365;-0.037368;0.14135368;3.1406426;0.0
1823;0;-0.14301358;-0.005401338;-0.008981708;0.009218333;0.004541438;-9.187172E-4;-0.14311552;-6.0781822E-5;-0.008981708;0.009218333;0.004541438;-9.187172E-4;0.0;0.0;0.020130783;-2.5984552E-4;0.0046965093;-0.037325364;0.14212754;3.1415524;0.0
1824;0;-0.13406731;-0.0049544116;-0.008648544;0.0076524075;5.260231E-4;-1.6470434E-4;-0.1341588;7.247831E-5;-0.008648544;0.0076524075;5.260231E-4;-1.6470434E-4;0.0;0.0;0.021859597;-2.329617E-4;0.004760662;-0.037478093;0.14289278;-3.1412287;0.0
1825;0;-0.13581863;-0.0047349976;-0.0096922405;-0.0033604326;-0.007984;0.007395003;-0.13590068;3.5436987E-4;-0.0096922405;-0.0033604326;-0.007984;0.007395003;0.0;0.0;0.022331784;-2.9214518E-4;0.004683412;-0.0374561;0.1343291;3.140995;0.0
1826;0;-0.13662581;-0.0047143283;-0.0101181185;-0.0034047023;0.0076042395;-0.012828592;-0.1367065;4.1549606E-4;-0.0101181185;-0.0034047023;0.0076042395;-0.012828592;0.0;0.0;0.022784168;-3.6760062E-4;0.0047058198;-0.037531033;0.13597786;3.138998;0.0
1828;0;-0.13836072;-0.0047553517;-0.010514472;-0.0040883943;-0.004220119;0.0025321008;-0.13844173;4.351069E-4;-0.010514472;-0.0040883943;-0.004220119;0.0025321008;0.0;0.0;0.02366052;-4.9567694E-4;0.0046274546;-0.03749859;0.1375782;3.1397414;0.0
1829;0;-0.13902792;-0.004852689;-0.010801207;0.0025817738;-8.1430655E-4;-0.008447373;-0.1391121;3.6830435E-4;-0.010801207;0.0025817738;-8.1430655E-4;-0.008447373;0.0;0.0;0.024091993;-5.086176E-4;0.0046311487;-0.037537783;0.13845618;3.138461;0.0
1830;0;-0.13988805;-0.0047986107;-0.011003357;0.0020545167;-4.8939255E-4;-0.009673149;-0.13996957;4.612307E-4;-0.011003357;0.0020545167;-4.8939255E-4;-0.009673149;0.0;0.0;0.004218247;-5.570429E-4;0.0045800186;-0.037584983;0.13913663;3.138897;0.0
1831;0;-0.140583;-0.0047498597;-0.011287861;-0.0025238947;0.005921921;-0.002096121;-0.14066216;5.396069E-4;-0.011287861;-0.0025238947;0.005921921;-0.002096121;0.0;0.0;0.004608131;-6.316701E-4;0.004714345;-0.037610203;0.13999006;3.1382911;0.0
1833;0;-0.14228487;-0.004992653;-0.011489434;0.012921479;0.0033141642;-0.0030317353;-0.14237201;3.511049E-4;-0.011489434;0.012921479;0.0033141642;-0.0030317353;0.0;0.0;0.0053544287;-4.618333E-4;0.0048279893;-0.03754085;0.14149687;3.138418;0.0
