index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
3533;4;-0.55992603;-0.06007779;-0.125661;-0.02298088;0.16077444;-0.0035079613;-0.55037004;-0.11924471;-0.125661;-0.02298088;0.16077444;-0.0035079613;0.0;-0.1265111;0.89845604;0.057175558;-0.012765835;0.10647793;0.56061834;-2.9099355;0.0
3534;4;-0.55794215;-0.04802833;-0.12055604;-0.018678552;0.16858222;0.0123656215;-0.5496348;-0.107273854;-0.12055604;-0.018678552;0.16858222;0.0123656215;0.0;-0.1265111;0.87124187;0.05699469;-0.0095577;0.10688037;0.5625382;-2.93014;0.0
3536;4;-0.5645682;-0.026313856;-0.105412334;-0.09287061;0.2450446;-0.008267029;-0.55845606;-0.0869281;-0.105412334;-0.09287061;0.2450446;-0.008267029;0.0;-0.1265111;0.8722379;0.05491137;-7.12404E-4;0.10784359;0.56253123;-2.9677029;0.0
3537;4;-0.56475794;-0.017537083;-0.09962318;-0.070320986;0.23969038;0.018606981;-0.55955225;-0.07848832;-0.09962318;-0.070320986;0.23969038;0.018606981;0.0;-0.1265111;0.8729584;0.053331703;0.0036128028;0.10831819;0.56483954;-2.9889972;0.0
3538;4;-0.5234784;-0.0053800493;-0.088907376;-0.12361557;0.26872638;0.0073710633;-0.5197949;-0.062224332;-0.088907376;-0.12361557;0.26872638;0.0073710633;0.0;-0.10843808;0.8737998;0.050967645;0.008640569;0.1088653;0.5633206;-3.0078447;0.0
3540;4;-0.5284939;0.013799954;-0.07727057;-0.11697181;0.23492238;0.009202334;-0.5268377;-0.044026025;-0.07727057;-0.11697181;0.23492238;0.009202334;0.0;-0.10843808;0.8374344;0.04655997;0.018049242;0.10947878;0.5268484;-3.044723;0.0
3541;4;-0.53028494;0.025190804;-0.07302936;-0.11457054;0.21173172;0.0054842304;-0.5298482;-0.033128884;-0.07302936;-0.11457054;0.21173172;0.0054842304;0.0;-0.10843808;0.8386458;0.04428933;0.022323841;0.109912544;0.52853584;-3.0606852;0.0
3542;4;-0.53696114;0.034530103;-0.06605323;-0.095934145;0.18599612;0.003563982;-0.53750914;-0.024567757;-0.06605323;-0.095934145;0.18599612;0.003563982;0.0;-0.10843808;0.8399466;0.041708063;0.026390431;0.10989297;0.53115374;-3.0811605;0.0
3544;4;-0.5462011;0.05546998;-0.059828877;-0.05957318;0.2196062;0.005062069;-0.54898816;-0.004957564;-0.059828877;-0.05957318;0.2196062;0.005062069;0.0;-0.10843808;0.84289634;0.038234953;0.03479707;0.11023909;0.54218173;-3.1162627;0.0
3545;4;-0.5566542;0.06713943;-0.056052826;-0.0032204834;0.1889454;-0.0023004364;-0.5606618;0.005478837;-0.056052826;-0.0032204834;0.1889454;-0.0023004364;0.0;-0.10843808;0.84445375;0.03799861;0.03899944;0.11026086;0.54951966;-3.1344047;0.0
