pwm0;pwm1;pwm2;pwm3;pwm4;pwm5;pwm6;pwm7
0.010388714;0.0038954266;-0.0010696199;-0.010388714;-0.0038954262;0.0010696185;0.0;0.0
0.0103766285;0.003934035;-0.0010209356;-0.0103766285;-0.003934035;0.0010209342;0.0;0.0
0.011486681;0.001713564;-0.003949761;-0.011486681;-0.0017135636;0.00394976;0.0;0.0
0.0038863174;0.0107721975;-0.0069496483;-0.0038863174;-0.010772197;0.006949647;0.0;0.0
0.0038660956;0.0108295325;-0.006897609;-0.0038660956;-0.0108295325;0.006897608;0.0;0.0
0.005323458;0.007567162;-0.010016663;-0.005323458;-0.0075671617;0.010016662;0.0;0.0
0.0053585363;0.0075337943;-0.010078074;-0.0053585363;-0.0075337933;0.0100780735;0.0;0.0
0.009573372;0.0048835524;-0.0024998966;-0.009573372;-0.004883552;0.0024998952;0.0;0.0
0.009588243;0.0049161008;-0.0024641212;-0.009588243;-0.0049161003;0.0024641198;0.0;0.0
0.011074619;0.0023760167;-0.003692689;-0.011074619;-0.0023760162;0.0036926875;0.0;0.0
0.011104144;0.0023586475;-0.0037256335;-0.011104144;-0.002358647;0.003725632;0.0;0.0
0.011371137;0.001964531;4.1090488E-4;-0.011371137;-0.0019645304;-4.109065E-4;0.0;0.0
0.011373111;0.0019925446;4.5739324E-4;-0.011373111;-0.0019925442;-4.5739487E-4;0.0;0.0
0.011141766;0.0010685727;-0.0014385611;-0.011141766;-0.0010685723;0.0014385597;0.0;0.0
0.00841872;0.007240491;-0.0061445935;-0.00841872;-0.0072404905;0.006144592;0.0;0.0
0.008453326;0.00731025;-0.0061657783;-0.008453326;-0.0073102494;0.006165777;0.0;0.0
0.0046669515;0.009890398;-0.0069996235;-0.0046669515;-0.009890397;0.006999622;0.0;0.0
0.0046723797;0.009955847;-0.0069698654;-0.0046723797;-0.009955846;0.0069698635;0.0;0.0
0.0054323636;0.010600087;-0.0070595145;-0.0054323636;-0.010600086;0.007059513;0.0;0.0
0.005463381;0.010692537;-0.0070241154;-0.005463381;-0.010692537;0.0070241136;0.0;0.0
0.0071079396;0.0045102043;-0.007257009;-0.0071079396;-0.0045102034;0.007257008;0.0;0.0
0.0071390592;0.004462677;-0.007297299;-0.0071390592;-0.0044626766;0.0072972975;0.0;0.0
0.007594167;0.006578382;-0.0016398377;-0.0075941673;-0.006578381;0.0016398364;0.0;0.0
0.0075999373;0.0066498867;-0.0015539574;-0.0075999377;-0.0066498867;0.0015539557;0.0;0.0
0.011168097;0.004403699;-9.108853E-4;-0.011168097;-0.0044036987;9.108834E-4;0.0;0.0
0.011182714;0.004481262;-8.780967E-4;-0.011182714;-0.0044812616;8.780948E-4;0.0;0.0
0.010930862;0.003129291;-0.003994759;-0.010930862;-0.0031292906;0.0039947573;0.0;0.0
0.010961194;0.0031098335;-0.004036544;-0.010961194;-0.003109833;0.004036543;0.0;0.0
0.006832391;0.007602824;-0.004607533;-0.006832391;-0.007602824;0.0046075312;0.0;0.0
0.006816068;0.007651767;-0.0045884307;-0.006816068;-0.0076517668;0.004588429;0.0;0.0
0.005096734;0.008517363;-0.009598105;-0.005096734;-0.008517362;0.009598104;0.0;0.0
0.0050934413;0.008505551;-0.00964418;-0.0050934413;-0.008505551;0.009644179;0.0;0.0
0.006902986;0.0070334426;-0.006917017;-0.006902986;-0.007033442;0.0069170156;0.0;0.0
0.0069046943;0.007014824;-0.0069209337;-0.0069046943;-0.007014824;0.006920933;0.0;0.0
0.007471589;0.005724434;-0.004381723;-0.007471589;-0.0057244333;0.004381721;0.0;0.0
0.0074620782;0.005709044;-0.0043654656;-0.0074620782;-0.0057090437;0.0043654637;0.0;0.0
0.01103317;0.0021051085;-0.00195391;-0.01103317;-0.002105108;0.0019539087;0.0;0.0
0.011055298;0.0020603938;-0.0019664364;-0.011055298;-0.0020603933;0.001966435;0.0;0.0
0.010643571;6.902111E-4;-0.0017110319;-0.010643571;-6.902104E-4;0.0017110305;0.0;0.0
0.0106227035;6.428908E-4;-0.0017468219;-0.0106227035;-6.4289034E-4;0.0017468205;0.0;0.0
0.008844781;0.0028913056;-0.0037434434;-0.008844781;-0.0028913051;0.003743442;0.0;0.0
0.008837706;0.0028466445;-0.0037830453;-0.008837706;-0.0028466438;0.003783044;0.0;0.0
0.0050161546;0.0059043444;-0.0073480336;-0.0050161546;-0.005904344;0.0073480327;0.0;0.0
0.0055999504;0.010499302;-0.008932725;-0.0055999504;-0.010499301;0.008932724;0.0;0.0
0.005618903;0.01053886;-0.008940081;-0.005618903;-0.010538859;0.00894008;0.0;0.0
0.0054361676;0.0059029437;-0.006966107;-0.0054361676;-0.005902943;0.0069661057;0.0;0.0
0.007808677;0.007664468;-0.0043631056;-0.007808677;-0.007664467;0.004363104;0.0;0.0
0.0067865183;0.004691191;-0.0051094904;-0.0067865183;-0.0046911906;0.0051094894;0.0;0.0
0.009500724;0.0050158626;-0.0042853723;-0.009500724;-0.005015862;0.004285371;0.0;0.0
0.011029281;0.0018528318;-0.00214817;-0.011029281;-0.0018528313;0.0021481686;0.0;0.0
0.009293579;0.0038793182;-0.0027924154;-0.009293579;-0.0038793178;0.002792414;0.0;0.0
0.009283131;0.0038855923;-0.0027878452;-0.009283131;-0.0038855919;0.0027878438;0.0;0.0
0.008732541;0.0051159053;-0.0046222457;-0.008732541;-0.005115905;0.0046222443;0.0;0.0
0.006745369;0.0068051713;-0.006541567;-0.006745369;-0.0068051703;0.006541565;0.0;0.0
0.0067453473;0.006824247;-0.006550304;-0.0067453473;-0.0068242466;0.0065503027;0.0;0.0
0.007911715;0.0056597595;-0.0060694995;-0.007911715;-0.005659759;0.006069498;0.0;0.0
0.0070318347;0.0073133707;-0.005534622;-0.0070318347;-0.0073133707;0.00553462;0.0;0.0
0.0070304265;0.0073322235;-0.0055241063;-0.0070304265;-0.007332223;0.005524105;0.0;0.0
0.012256809;5.4151635E-4;-0.002326875;-0.012256809;-5.415159E-4;0.002326874;0.0;0.0
0.012283254;4.7812634E-4;-0.0023666308;-0.012283254;-4.7812588E-4;0.00236663;0.0;0.0
0.0102094095;0.0046898555;-0.002076246;-0.0102094095;-0.0046898555;0.0020762447;0.0;0.0
0.010202555;0.004731793;-0.00205764;-0.010202555;-0.004731793;0.0020576387;0.0;0.0
0.00977823;0.0017719936;-0.0042094914;-0.00977823;-0.0017719929;0.0042094905;0.0;0.0
0.009778041;0.0017093811;-0.0042539136;-0.009778041;-0.0017093804;0.004253912;0.0;0.0
0.0057841246;0.008384503;-0.006374942;-0.0057841246;-0.008384503;0.0063749407;0.0;0.0
0.0057687303;0.008444506;-0.006363877;-0.0057687303;-0.008444506;0.006363876;0.0;0.0
0.007590822;0.006844643;-0.004965428;-0.007590822;-0.0068446426;0.0049654264;0.0;0.0
0.009179823;0.0044274246;-0.0053744167;-0.009179823;-0.004427424;0.0053744153;0.0;0.0
0.009205488;0.0044145565;-0.00539484;-0.009205488;-0.004414556;0.005394839;0.0;0.0
0.0039446875;0.007855628;-0.0071372893;-0.0039446875;-0.007855628;0.0071372883;0.0;0.0
0.008603755;0.00484648;-0.0039594807;-0.008603755;-0.0048464797;0.0039594793;0.0;0.0
0.010488924;0.0021311776;-0.0033375337;-0.010488924;-0.002131177;0.0033375323;0.0;0.0
0.0068476424;0.0059290524;-0.0038930257;-0.0068476424;-0.005929052;0.0038930243;0.0;0.0
0.0068134014;0.005945001;-0.0038825665;-0.0068134014;-0.0059450003;0.003882565;0.0;0.0
0.0062595974;0.004606913;-0.007026785;-0.0062595974;-0.0046069124;0.0070267837;0.0;0.0
0.0062390286;0.004580414;-0.007082965;-0.0062390286;-0.004580414;0.0070829643;0.0;0.0
0.0056132227;0.008719208;-0.0059161475;-0.0056132227;-0.008719208;0.0059161456;0.0;0.0
0.005624747;0.008765903;-0.005897687;-0.005624747;-0.008765903;0.005897685;0.0;0.0
0.0058087707;0.005784439;-0.0062199337;-0.0058087707;-0.005784438;0.006219932;0.0;0.0
0.005793623;0.005777009;-0.0062443474;-0.005793623;-0.0057770084;0.006244346;0.0;0.0
0.007948515;0.006011663;-0.005366765;-0.007948515;-0.006011663;0.005366764;0.0;0.0
0.007978833;0.0060283737;-0.0053662993;-0.007978833;-0.0060283737;0.0053662984;0.0;0.0
0.008512;0.004667392;-0.003215266;-0.008512;-0.004667392;0.0032152645;0.0;0.0
0.008499173;0.0046806964;-0.0032172794;-0.008499173;-0.004680696;0.0032172778;0.0;0.0
0.009555168;0.0034959668;-0.00545799;-0.009555168;-0.003495966;0.005457989;0.0;0.0
0.00957117;0.0034739089;-0.0054960647;-0.00957117;-0.0034739084;0.0054960637;0.0;0.0
0.010872627;0.0033798695;-4.964557E-4;-0.010872627;-0.0033798695;4.9645384E-4;0.0;0.0
0.010876085;0.0034073172;-4.40293E-4;-0.010876085;-0.0034073172;4.4029136E-4;0.0;0.0
0.0063782125;0.004596791;-0.0076071913;-0.0063782125;-0.0045967908;0.0076071904;0.0;0.0
0.006780809;0.0052524284;-0.0073544923;-0.006780809;-0.005252428;0.0073544914;0.0;0.0
0.009986869;0.0060189576;-0.0041982536;-0.009986869;-0.006018957;0.004198252;0.0;0.0
0.010034592;0.006065429;-0.0041713687;-0.010034592;-0.0060654287;0.0041713673;0.0;0.0
0.010957097;0.0018790597;-0.0013075238;-0.010957097;-0.0018790592;0.0013075224;0.0;0.0
0.010972045;0.0018536106;-0.0012865581;-0.010972045;-0.0018536102;0.0012865567;0.0;0.0
0.00852475;0.0034038052;-0.0029128476;-0.00852475;-0.0034038047;0.0029128464;0.0;0.0
0.009945504;0.0045587053;-0.0051773353;-0.009945504;-0.004558705;0.005177334;0.0;0.0
0.009952927;0.0045759496;-0.0051774797;-0.009952927;-0.004575949;0.0051774783;0.0;0.0
0.0107258465;0.0029157226;-0.0011836963;-0.0107258465;-0.002915722;0.0011836949;0.0;0.0
0.0066304705;0.006806571;-0.00564796;-0.0066304705;-0.0068065706;0.0056479587;0.0;0.0
0.006622835;0.0068098335;-0.00563912;-0.006622835;-0.006809833;0.0056391186;0.0;0.0
0.0056832265;0.007061346;-0.007661506;-0.0056832265;-0.0070613455;0.0076615047;0.0;0.0
0.0051076026;0.0065567186;-0.006750993;-0.0051076026;-0.0065567186;0.006750992;0.0;0.0
0.00506239;0.006537861;-0.006762089;-0.00506239;-0.0065378603;0.0067620873;0.0;0.0
0.009756707;0.0050857593;-0.0040697483;-0.009756707;-0.0050857584;0.004069747;0.0;0.0
0.007366288;0.0046240366;-0.0025206346;-0.007366288;-0.004624036;0.0025206332;0.0;0.0
0.007321613;0.0046324753;-0.0024896404;-0.007321613;-0.004632475;0.002489639;0.0;0.0
0.009931064;0.0038191427;-0.006312115;-0.009931064;-0.0038191422;0.0063121137;0.0;0.0
0.009964043;0.0037938752;-0.0063723726;-0.009964043;-0.0037938748;0.0063723717;0.0;0.0
0.0071133696;0.0074453414;-0.0022967933;-0.0071133696;-0.007445341;0.0022967914;0.0;0.0
0.0071052215;0.007488341;-0.0022292002;-0.0071052215;-0.0074883406;0.0022291983;0.0;0.0
0.0067033516;0.0053607794;-0.00995047;-0.0067033516;-0.005360779;0.00995047;0.0;0.0
0.0067253676;0.0053179422;-0.010045223;-0.0067253676;-0.0053179422;0.010045223;0.0;0.0
0.0056886775;0.0050936425;-0.008027881;-0.0056886775;-0.0050936416;0.0080278795;0.0;0.0
0.009433899;0.005054134;-0.003019394;-0.009433899;-0.0050541335;0.0030193923;0.0;0.0
0.009468554;0.00506221;-0.0030017335;-0.009468554;-0.0050622094;0.0030017318;0.0;0.0
0.009004332;0.0038021929;-0.004199239;-0.009004332;-0.0038021924;0.0041992376;0.0;0.0
0.008972619;0.0035303456;-0.0036359567;-0.008972619;-0.0035303452;0.0036359553;0.0;0.0
0.00832481;0.0049234848;-0.0035934562;-0.00832481;-0.0049234848;0.0035934548;0.0;0.0
0.008295912;0.004961206;-0.0035268445;-0.008295912;-0.0049612056;0.0035268432;0.0;0.0
0.008290394;0.0049770265;-0.0035155746;-0.008290394;-0.0049770265;0.0035155732;0.0;0.0
0.007476189;0.005591053;-0.0061042006;-0.007476189;-0.0055910526;0.006104199;0.0;0.0
0.008551134;0.005478161;-0.0056857574;-0.008551134;-0.0054781605;0.005685756;0.0;0.0
0.0076988465;0.0047663846;-0.004745131;-0.0076988465;-0.004766384;0.0047451295;0.0;0.0
0.007701092;0.0047508613;-0.0047592535;-0.007701092;-0.004750861;0.004759252;0.0;0.0
0.007963111;0.005599769;-0.0069521386;-0.007963111;-0.005599768;0.0069521368;0.0;0.0
0.007965944;0.005600973;-0.0069859643;-0.007965944;-0.005600972;0.0069859633;0.0;0.0
0.008998595;0.0045748358;-0.0026495939;-0.008998595;-0.0045748353;0.0026495922;0.0;0.0
0.009003604;0.0045792977;-0.0026179894;-0.009003604;-0.0045792973;0.002617988;0.0;0.0
0.0069580106;0.0055357516;-0.007200108;-0.0069580106;-0.005535751;0.007200107;0.0;0.0
0.0069530895;0.005525945;-0.00725321;-0.0069530895;-0.0055259448;0.007253208;0.0;0.0
0.0075026224;0.005461748;-0.0034703088;-0.0075026224;-0.0054617478;0.0034703074;0.0;0.0
0.007494754;0.0054671927;-0.0034348941;-0.007494754;-0.0054671923;0.0034348927;0.0;0.0
0.0091938;0.0046671727;-0.0047464767;-0.0091938;-0.004667172;0.0047464753;0.0;0.0
0.009213347;0.0046686176;-0.004746937;-0.009213347;-0.004668617;0.004746936;0.0;0.0
0.006365726;0.0049489914;-0.0056359917;-0.006365726;-0.004948991;0.0056359908;0.0;0.0
0.009463652;0.0050458964;-0.0026416276;-0.009463652;-0.005045896;0.0026416262;0.0;0.0
0.009483388;0.005065785;-0.0026112972;-0.009483388;-0.0050657843;0.0026112958;0.0;0.0
0.008685656;0.00416482;-0.0067315693;-0.008685656;-0.0041648196;0.006731568;0.0;0.0
0.007373033;0.003181491;-0.005599034;-0.007373033;-0.0031814906;0.0055990326;0.0;0.0
0.010461365;0.0047154306;-0.0011576752;-0.010461365;-0.0047154306;0.0011576733;0.0;0.0
0.010476038;0.004745327;-0.0011119717;-0.010476038;-0.004745327;0.00111197;0.0;0.0
0.008340773;0.004584577;-0.005951195;-0.008340773;-0.0045845765;0.0059511936;0.0;0.0
0.008348299;0.004581934;-0.0059770946;-0.008348299;-0.0045819334;0.0059770932;0.0;0.0
0.008450689;0.0044097123;-0.003853555;-0.008450689;-0.004409712;0.0038535537;0.0;0.0
0.0084524;0.0044094375;-0.00384344;-0.0084524;-0.0044094375;0.003843438;0.0;0.0
0.0075454647;0.0067014946;-0.006268369;-0.0075454647;-0.006701494;0.0062683676;0.0;0.0
0.009914544;0.005632194;-0.0032795253;-0.009914544;-0.0056321938;0.0032795237;0.0;0.0
0.0089419;0.0039289976;-0.006008466;-0.0089419;-0.003928997;0.0060084644;0.0;0.0
0.008956986;0.003908274;-0.0060544102;-0.008956986;-0.0039082733;0.0060544093;0.0;0.0
0.008031453;0.003922227;-0.0019010822;-0.008031453;-0.0039222264;0.0019010808;0.0;0.0
0.009185557;0.0039515267;-0.004231046;-0.009185557;-0.0039515262;0.004231045;0.0;0.0
0.008655144;0.003392438;-0.0030545266;-0.008655144;-0.0033924375;0.0030545252;0.0;0.0
0.0055255294;0.003386664;-0.0043569813;-0.0055255294;-0.0033866637;0.0043569803;0.0;0.0
0.0054736314;0.003323866;-0.0043605035;-0.0054736314;-0.0033238658;0.0043605026;0.0;0.0
0.009582857;0.0070744315;-0.0051188394;-0.009582857;-0.007074431;0.005118838;0.0;0.0
0.009618749;0.007134098;-0.0050971913;-0.009618749;-0.0071340976;0.00509719;0.0;0.0
0.0074272063;0.0073975213;-0.0066369437;-0.0074272063;-0.0073975204;0.006636942;0.0;0.0
0.007445565;0.0074189743;-0.0066563953;-0.007445565;-0.007418974;0.006656394;0.0;0.0
0.0070501245;0.0041587716;-0.0030935695;-0.0070501245;-0.004158771;0.0030935684;0.0;0.0
0.0058665546;0.0029147412;-0.007117103;-0.0058665546;-0.0029147407;0.007117102;0.0;0.0
0.005832127;0.002850936;-0.0072005987;-0.005832127;-0.0028509356;0.007200598;0.0;0.0
0.011618416;0.0051075714;6.179116E-5;-0.011618416;-0.0051075704;-6.179302E-5;0.0;0.0
0.011671756;0.0051897825;1.4519156E-4;-0.011671756;-0.005189782;-1.4519342E-4;0.0;0.0
0.011483324;0.006638312;-0.0022352824;-0.011483324;-0.0066383113;0.0022352808;0.0;0.0
0.0036472;0.00478084;-0.008247451;-0.0036472;-0.004780839;0.00824745;0.0;0.0
0.0035899435;0.0047238707;-0.008307493;-0.0035899435;-0.00472387;0.008307492;0.0;0.0
0.008127043;0.0072887614;-0.0038524447;-0.008127043;-0.0072887614;0.0038524428;0.0;0.0
0.007014799;0.005302403;-0.0051278826;-0.007014799;-0.005302402;0.0051278807;0.0;0.0
0.008476788;0.005257883;-0.0030374033;-0.008476788;-0.005257883;0.0030374015;0.0;0.0
0.008480146;0.005287766;-0.0029928794;-0.008480146;-0.0052877655;0.0029928777;0.0;0.0
0.007484888;0.0034171683;-0.00547504;-0.007484888;-0.0034171678;0.0054750387;0.0;0.0
0.012686323;0.004420033;-0.0012378232;-0.012686323;-0.004420033;0.0012378213;0.0;0.0
0.011735063;0.004172;6.733029E-4;-0.011735063;-0.004172;-6.733048E-4;0.0;0.0
0.0077006575;0.0029847724;-0.0064774314;-0.0077006575;-0.0029847715;0.0064774305;0.0;0.0
0.007679635;0.002943384;-0.0065453355;-0.007679635;-0.0029433835;0.006545334;0.0;0.0
0.01138178;0.004623317;-0.0017726333;-0.01138178;-0.004623317;0.0017726317;0.0;0.0
0.011423497;0.0046526035;-0.0017509467;-0.011423497;-0.0046526026;0.0017509453;0.0;0.0
0.007148189;0.0052690976;-0.0036881147;-0.007148189;-0.005269097;0.0036881133;0.0;0.0
0.00867923;0.007454591;-0.0070305998;-0.00867923;-0.0074545904;0.0070305984;0.0;0.0
0.008721909;0.007483051;-0.0070649525;-0.008721909;-0.0074830507;0.007064951;0.0;0.0
0.008463307;0.007398478;-0.0040709246;-0.008463307;-0.0073984778;0.0040709227;0.0;0.0
0.00848527;0.0074677737;-0.004031631;-0.00848527;-0.0074677737;0.0040316293;0.0;0.0
0.00630236;0.002784037;-0.006130754;-0.00630236;-0.0027840366;0.006130753;0.0;0.0
0.011958274;0.0063106725;-0.0022344093;-0.011958274;-0.0063106725;0.0022344077;0.0;0.0
0.009520669;0.0054149516;-0.0015100001;-0.009520669;-0.005414951;0.0015099985;0.0;0.0
0.0095148375;0.0054547973;-0.0014502066;-0.0095148375;-0.0054547973;0.001450205;0.0;0.0
0.009772932;0.003023262;-0.0045397505;-0.009772932;-0.0030232614;0.0045397487;0.0;0.0
0.009764705;0.0029993684;-0.004557267;-0.009764705;-0.002999368;0.0045572654;0.0;0.0
0.008722559;0.0036970237;-0.00402263;-0.008722559;-0.0036970233;0.0040226285;0.0;0.0
0.0056008906;0.004321399;-0.0063023795;-0.0056008906;-0.0043213987;0.006302378;0.0;0.0
0.0059433095;0.0039579277;-0.0078117377;-0.0059433095;-0.003957927;0.0078117363;0.0;0.0
0.007314241;0.008500408;-0.0050393143;-0.007314241;-0.008500407;0.005039313;0.0;0.0
0.0073235556;0.008569856;-0.0049814694;-0.0073235556;-0.008569856;0.0049814684;0.0;0.0
0.36243603;0.35610235;0.3502766;0.3431835;0.34951717;0.35534292;0.0;0.0
0.3624296;0.356098;0.3502925;0.3431888;0.3495204;0.35532588;0.0;0.0
0.35893872;0.35770604;0.34699574;0.34667578;0.34790847;0.35861877;0.0;0.0
0.3613959;0.36019072;0.34948108;0.3492186;0.35042378;0.36113343;0.0;0.0
0.3657173;0.36052397;0.3538874;0.34489894;0.35009226;0.35672882;0.0;0.0
